lr-Adam,epoch,step,train_bpd,val_bpd,test_bpd
0.001,,0,,,
,0,49,5.284992694854736,,
,0,99,4.942521095275879,,
,0,149,4.738490104675293,,
,0,199,4.6739397048950195,,
,0,249,4.538321018218994,,
,0,299,4.457344055175781,,
,0,349,4.454127311706543,,
0.00099,,351,,,
,1,399,4.3012919425964355,,
,1,449,4.317051887512207,,
,1,499,4.454311370849609,,
,1,549,4.306027889251709,,
,1,599,4.179597854614258,,
,1,649,4.343536376953125,,
,1,699,4.2354655265808105,,
0.0009801,,702,,,
,2,749,4.410976409912109,,
,2,799,4.169856071472168,,
,2,849,4.191658020019531,,
,2,899,4.23801326751709,,
,2,949,4.238795280456543,,
,2,999,4.129695892333984,,
,2,1049,4.18913459777832,,
0.000970299,,1053,,,
,3,1099,4.0633087158203125,,
,3,1149,4.084158897399902,,
,3,1199,4.01023006439209,,
,3,1249,4.070940971374512,,
,3,1299,4.159611701965332,,
,3,1349,4.091340065002441,,
,3,1399,4.055612564086914,,
0.0009605960099999999,,1404,,,
,4,1449,4.048177719116211,,
,4,1499,4.052513122558594,,
,4,1549,4.079606533050537,,
,4,1599,4.012557029724121,,
,4,1649,3.9832913875579834,,
,4,1699,3.8673486709594727,,
,4,1749,4.158720970153809,,
0.0009509900498999999,,1755,,,
,5,1799,3.9658005237579346,,
,5,1849,3.8915534019470215,,
,5,1899,4.060431480407715,,
,5,1949,3.9044833183288574,,
,5,1999,3.8786635398864746,,
,5,2049,3.8826591968536377,,
,5,2099,4.034229278564453,,
0.0009414801494009999,,2106,,,
,6,2149,3.8827567100524902,,
,6,2199,3.9588623046875,,
,6,2249,3.856066942214966,,
,6,2299,3.9161362648010254,,
,6,2349,3.847212076187134,,
,6,2399,3.931392192840576,,
,6,2449,3.8485841751098633,,
0.0009320653479069899,,2457,,,
,7,2499,3.8919100761413574,,
,7,2549,3.937333822250366,,
,7,2599,3.878823757171631,,
,7,2649,3.848191976547241,,
,7,2699,3.8312268257141113,,
,7,2749,3.899075984954834,,
,7,2799,3.8693056106567383,,
0.00092274469442792,,2808,,,
,8,2849,3.8886029720306396,,
,8,2899,3.848992347717285,,
,8,2949,3.748114824295044,,
,8,2999,3.903205394744873,,
,8,3049,3.818556308746338,,
,8,3099,3.888385057449341,,
,8,3149,3.829474449157715,,
0.0009135172474836408,,3159,,,
,9,3199,3.957120418548584,,
,9,3249,3.7805490493774414,,
,9,3299,3.8056800365448,,
,9,3349,3.913257122039795,,
,9,3399,3.7725586891174316,,
,9,3449,3.802528142929077,,
,9,3499,3.810697317123413,,
0.0009043820750088043,,3510,,,
,10,3549,3.756155252456665,,
,10,3599,3.7888362407684326,,
,10,3649,3.7747225761413574,,
,10,3699,3.762779951095581,,
,10,3749,3.8082311153411865,,
,10,3799,3.8582680225372314,,
,10,3849,3.7858572006225586,,
0.0008953382542587163,,3861,,,
,11,3899,3.840822696685791,,
,11,3949,3.780841112136841,,
,11,3999,3.782865524291992,,
,11,4049,3.71659517288208,,
,11,4099,3.7307960987091064,,
,11,4149,3.7641358375549316,,
,11,4199,3.761141777038574,,
0.0008863848717161291,,4212,,,
,12,4249,3.7426443099975586,,
,12,4299,3.711475372314453,,
,12,4349,3.8346877098083496,,
,12,4399,3.8757593631744385,,
,12,4449,3.6978721618652344,,
,12,4499,3.8531293869018555,,
,12,4549,3.736039400100708,,
0.0008775210229989678,,4563,,,
,13,4599,3.767320394515991,,
,13,4649,3.6969199180603027,,
,13,4699,3.713275671005249,,
,13,4749,3.7232675552368164,,
,13,4799,3.7920141220092773,,
,13,4849,3.804809808731079,,
,13,4899,3.661686420440674,,
0.0008687458127689781,,4914,,,
,14,4949,3.6989214420318604,,
,14,4999,3.7492713928222656,,
,14,5049,3.727724313735962,,
,14,5099,3.705806255340576,,
,14,5149,3.706676483154297,,
,14,5199,3.800736427307129,,
,14,5249,3.688244342803955,,
,14,5264,,3.720937490463257,
0.0008600583546412883,,5265,,,
,15,5299,3.730109930038452,,
,15,5349,3.8261218070983887,,
,15,5399,3.7448647022247314,,
,15,5449,3.687220811843872,,
,15,5499,3.7516326904296875,,
,15,5549,3.9154248237609863,,
,15,5599,3.6894946098327637,,
0.0008514577710948754,,5616,,,
,16,5649,3.7707138061523438,,
,16,5699,3.6961212158203125,,
,16,5749,3.8569259643554688,,
,16,5799,3.687469482421875,,
,16,5849,3.7708253860473633,,
,16,5899,3.7210135459899902,,
,16,5949,3.7230019569396973,,
0.0008429431933839266,,5967,,,
,17,5999,3.706387996673584,,
,17,6049,3.797098159790039,,
,17,6099,3.608092784881592,,
,17,6149,3.753549575805664,,
,17,6199,3.676401138305664,,
,17,6249,3.7366225719451904,,
,17,6299,3.600241184234619,,
0.0008345137614500873,,6318,,,
,18,6349,3.7677435874938965,,
,18,6399,3.6905922889709473,,
,18,6449,3.7369096279144287,,
,18,6499,3.6082324981689453,,
,18,6549,3.692934513092041,,
,18,6599,3.6916000843048096,,
,18,6649,3.6894681453704834,,
0.0008261686238355864,,6669,,,
,19,6699,3.6518139839172363,,
,19,6749,3.6083602905273438,,
,19,6799,3.67730975151062,,
,19,6849,3.6170172691345215,,
,19,6899,3.6585850715637207,,
,19,6949,3.702393054962158,,
,19,6999,3.6205010414123535,,
0.0008179069375972306,,7020,,,
,20,7049,3.7105228900909424,,
,20,7099,3.782733917236328,,
,20,7149,3.715949058532715,,
,20,7199,3.6395230293273926,,
,20,7249,3.6451385021209717,,
,20,7299,3.8123977184295654,,
,20,7349,3.6442196369171143,,
0.0008097278682212583,,7371,,,
,21,7399,3.5781772136688232,,
,21,7449,3.690575122833252,,
,21,7499,3.687973976135254,,
,21,7549,3.734205961227417,,
,21,7599,3.644213914871216,,
,21,7649,3.588186740875244,,
,21,7699,3.714722156524658,,
0.0008016305895390457,,7722,,,
,22,7749,3.599313259124756,,
,22,7799,3.650481939315796,,
,22,7849,3.5231330394744873,,
,22,7899,3.646825075149536,,
,22,7949,3.6511497497558594,,
,22,7999,3.5610241889953613,,
,22,8049,3.6359221935272217,,
0.0007936142836436553,,8073,,,
,23,8099,3.681575298309326,,
,23,8149,3.6075921058654785,,
,23,8199,3.654463529586792,,
,23,8249,3.6179285049438477,,
,23,8299,3.721970558166504,,
,23,8349,3.6500110626220703,,
,23,8399,3.5999367237091064,,
0.0007856781408072188,,8424,,,
,24,8449,3.555485725402832,,
,24,8499,3.6672520637512207,,
,24,8549,3.6823790073394775,,
,24,8599,3.7035160064697266,,
,24,8649,3.5839054584503174,,
,24,8699,3.65792179107666,,
,24,8749,3.605729579925537,,
0.0007778213593991466,,8775,,,
,25,8799,3.688467264175415,,
,25,8849,3.6677873134613037,,
,25,8899,3.6641359329223633,,
,25,8949,3.53090238571167,,
,25,8999,3.5938925743103027,,
,25,9049,3.634767532348633,,
,25,9099,3.6303486824035645,,
0.000770043145805155,,9126,,,
,26,9149,3.6503958702087402,,
,26,9199,3.7825863361358643,,
,26,9249,3.661470890045166,,
,26,9299,3.5711257457733154,,
,26,9349,3.7066731452941895,,
,26,9399,3.624338150024414,,
,26,9449,3.574493408203125,,
0.0007623427143471034,,9477,,,
,27,9499,3.6728930473327637,,
,27,9549,3.7105791568756104,,
,27,9599,3.5770249366760254,,
,27,9649,3.5804882049560547,,
,27,9699,3.6490914821624756,,
,27,9749,3.735898494720459,,
,27,9799,3.7271409034729004,,
0.0007547192872036325,,9828,,,
,28,9849,3.676492214202881,,
,28,9899,3.5824222564697266,,
,28,9949,3.5949289798736572,,
,28,9999,3.6775102615356445,,
,28,10049,3.62178897857666,,
,28,10099,3.7366397380828857,,
,28,10149,3.626404047012329,,
0.0007471720943315961,,10179,,,
,29,10199,3.730374813079834,,
,29,10249,3.5415477752685547,,
,29,10299,3.6109089851379395,,
,29,10349,3.670588254928589,,
,29,10399,3.739952802658081,,
,29,10449,3.642892360687256,,
,29,10499,3.7010412216186523,,
,29,10529,,3.654853582382202,
0.0007397003733882801,,10530,,,
,30,10549,3.636502742767334,,
,30,10599,3.6801395416259766,,
,30,10649,3.688746452331543,,
,30,10699,3.539900779724121,,
,30,10749,3.691634178161621,,
,30,10799,3.5986359119415283,,
,30,10849,3.6599206924438477,,
0.0007323033696543973,,10881,,,
,31,10899,3.6735880374908447,,
,31,10949,3.627197265625,,
,31,10999,3.545565128326416,,
,31,11049,3.5436668395996094,,
,31,11099,3.749051094055176,,
,31,11149,3.695300579071045,,
,31,11199,3.590336322784424,,
0.0007249803359578533,,11232,,,
,32,11249,3.572526216506958,,
,32,11299,3.550654888153076,,
,32,11349,3.570829153060913,,
,32,11399,3.6851072311401367,,
,32,11449,3.5387868881225586,,
,32,11499,3.633425235748291,,
,32,11549,3.5858774185180664,,
0.0007177305325982747,,11583,,,
,33,11599,3.533036947250366,,
,33,11649,3.625401496887207,,
,33,11699,3.579127788543701,,
,33,11749,3.698626756668091,,
,33,11799,3.8045153617858887,,
,33,11849,3.5478384494781494,,
,33,11899,3.6587533950805664,,
0.000710553227272292,,11934,,,
,34,11949,3.5795609951019287,,
,34,11999,3.6235036849975586,,
,34,12049,3.6188549995422363,,
,34,12099,3.6240017414093018,,
,34,12149,3.6586995124816895,,
,34,12199,3.5935258865356445,,
,34,12249,3.6747326850891113,,
0.000703447694999569,,12285,,,
,35,12299,3.4894607067108154,,
,35,12349,3.4413881301879883,,
,35,12399,3.645601749420166,,
,35,12449,3.5617411136627197,,
,35,12499,3.5970358848571777,,
,35,12549,3.532923460006714,,
,35,12599,3.592498540878296,,
0.0006964132180495733,,12636,,,
,36,12649,3.5760374069213867,,
,36,12699,3.5935449600219727,,
,36,12749,3.7273569107055664,,
,36,12799,3.4996581077575684,,
,36,12849,3.5877671241760254,,
,36,12899,3.5602164268493652,,
,36,12949,3.5756568908691406,,
0.0006894490858690775,,12987,,,
,37,12999,3.576289653778076,,
,37,13049,3.5696475505828857,,
,37,13099,3.528885841369629,,
,37,13149,3.725987195968628,,
,37,13199,3.642690658569336,,
,37,13249,3.6135458946228027,,
,37,13299,3.5071654319763184,,
0.0006825545950103868,,13338,,,
,38,13349,3.623838424682617,,
,38,13399,3.5422449111938477,,
,38,13449,3.493243455886841,,
,38,13499,3.6433088779449463,,
,38,13549,3.4969732761383057,,
,38,13599,3.6924030780792236,,
,38,13649,3.483790636062622,,
0.000675729049060283,,13689,,,
,39,13699,3.6153855323791504,,
,39,13749,3.617313861846924,,
,39,13799,3.530622959136963,,
,39,13849,3.595126152038574,,
,39,13899,3.626096725463867,,
,39,13949,3.5897510051727295,,
,39,13999,3.527297019958496,,
0.0006689717585696801,,14040,,,
,40,14049,3.5410313606262207,,
,40,14099,3.6753427982330322,,
,40,14149,3.556000232696533,,
,40,14199,3.5515708923339844,,
,40,14249,3.5615906715393066,,
,40,14299,3.5516204833984375,,
,40,14349,3.544114828109741,,
0.0006622820409839833,,14391,,,
,41,14399,3.5612680912017822,,
,41,14449,3.6114516258239746,,
,41,14499,3.5440258979797363,,
,41,14549,3.608705759048462,,
,41,14599,3.611694812774658,,
,41,14649,3.6248092651367188,,
,41,14699,3.4552464485168457,,
0.0006556592205741434,,14742,,,
,42,14749,3.5428647994995117,,
,42,14799,3.5610506534576416,,
,42,14849,3.563803195953369,,
,42,14899,3.5586729049682617,,
,42,14949,3.5534892082214355,,
,42,14999,3.6384928226470947,,
,42,15049,3.583620309829712,,
0.0006491026283684019,,15093,,,
,43,15099,3.578056573867798,,
,43,15149,3.569462299346924,,
,43,15199,3.5495972633361816,,
,43,15249,3.5319814682006836,,
,43,15299,3.6368520259857178,,
,43,15349,3.533815860748291,,
,43,15399,3.563870429992676,,
0.0006426116020847179,,15444,,,
,44,15449,3.681976795196533,,
,44,15499,3.5364136695861816,,
,44,15549,3.591836929321289,,
,44,15599,3.5302176475524902,,
,44,15649,3.55802583694458,,
,44,15699,3.6108503341674805,,
,44,15749,3.5242905616760254,,
,44,15794,,3.564734697341919,
0.0006361854860638707,,15795,,,
,45,15799,3.5078883171081543,,
,45,15849,3.5954079627990723,,
,45,15899,3.566112995147705,,
,45,15949,3.7142014503479004,,
,45,15999,3.5759005546569824,,
,45,16049,3.619413375854492,,
,45,16099,3.5566210746765137,,
0.000629823631203232,,16146,,,
,46,16149,3.5292270183563232,,
,46,16199,3.4659502506256104,,
,46,16249,3.592134952545166,,
,46,16299,3.559309482574463,,
,46,16349,3.6090102195739746,,
,46,16399,3.5667951107025146,,
,46,16449,3.519214630126953,,
0.0006235253948911997,,16497,,,
,47,16499,3.565157413482666,,
,47,16549,3.5750551223754883,,
,47,16599,3.5457494258880615,,
,47,16649,3.493523120880127,,
,47,16699,3.6215686798095703,,
,47,16749,3.580821990966797,,
,47,16799,3.5302743911743164,,
0.0006172901409422877,,16848,,,
,48,16849,3.615461587905884,,
,48,16899,3.520249605178833,,
,48,16949,3.558117389678955,,
,48,16999,3.5172646045684814,,
,48,17049,3.6644153594970703,,
,48,17099,3.4883322715759277,,
,48,17149,3.568150520324707,,
0.0006111172395328649,,17199,,,
,49,17199,3.5109705924987793,,
,49,17249,3.4958157539367676,,
,49,17299,3.6901068687438965,,
,49,17349,3.620497703552246,,
,49,17399,3.5062053203582764,,
,49,17449,3.471733331680298,,
,49,17499,3.6811723709106445,,
,49,17549,3.55857515335083,,
0.0006050060671375363,,17550,,,
,50,17599,3.554140090942383,,
,50,17649,3.5424509048461914,,
,50,17699,3.527968406677246,,
,50,17749,3.5362625122070312,,
,50,17799,3.6315181255340576,,
,50,17849,3.488152503967285,,
,50,17899,3.4642889499664307,,
0.0005989560064661609,,17901,,,
,51,17949,3.5585665702819824,,
,51,17999,3.5048975944519043,,
,51,18049,3.609546184539795,,
,51,18099,3.5601894855499268,,
,51,18149,3.574798583984375,,
,51,18199,3.490138530731201,,
,51,18249,3.560426712036133,,
0.0005929664464014993,,18252,,,
,52,18299,3.4623656272888184,,
,52,18349,3.6393890380859375,,
,52,18399,3.694380760192871,,
,52,18449,3.5427989959716797,,
,52,18499,3.56050443649292,,
,52,18549,3.4195830821990967,,
,52,18599,3.525179862976074,,
0.0005870367819374844,,18603,,,
,53,18649,3.5207061767578125,,
,53,18699,3.517241954803467,,
,53,18749,3.524444580078125,,
,53,18799,3.6101694107055664,,
,53,18849,3.6082253456115723,,
,53,18899,3.486193895339966,,
,53,18949,3.5311856269836426,,
0.0005811664141181095,,18954,,,
,54,18999,3.4826741218566895,,
,54,19049,3.543243646621704,,
,54,19099,3.5806360244750977,,
,54,19149,3.541231632232666,,
,54,19199,3.48276948928833,,
,54,19249,3.443755865097046,,
,54,19299,3.4453747272491455,,
0.0005753547499769285,,19305,,,
,55,19349,3.520005464553833,,
,55,19399,3.4536972045898438,,
,55,19449,3.551110029220581,,
,55,19499,3.5286495685577393,,
,55,19549,3.503950595855713,,
,55,19599,3.4525089263916016,,
,55,19649,3.5814385414123535,,
0.0005696012024771592,,19656,,,
,56,19699,3.49191951751709,,
,56,19749,3.525540590286255,,
,56,19799,3.5432357788085938,,
,56,19849,3.412709951400757,,
,56,19899,3.5263986587524414,,
,56,19949,3.5567829608917236,,
,56,19999,3.5752573013305664,,
0.0005639051904523875,,20007,,,
,57,20049,3.605867385864258,,
,57,20099,3.4773716926574707,,
,57,20149,3.6212427616119385,,
,57,20199,3.6180028915405273,,
,57,20249,3.398303747177124,,
,57,20299,3.4841532707214355,,
,57,20349,3.5664005279541016,,
0.0005582661385478637,,20358,,,
,58,20399,3.4372639656066895,,
,58,20449,3.5317230224609375,,
,58,20499,3.449303150177002,,
,58,20549,3.523897886276245,,
,58,20599,3.5844898223876953,,
,58,20649,3.5513625144958496,,
,58,20699,3.5311059951782227,,
0.000552683477162385,,20709,,,
,59,20749,3.571345329284668,,
,59,20799,3.55705189704895,,
,59,20849,3.5497286319732666,,
,59,20899,3.4259769916534424,,
,59,20949,3.5828027725219727,,
,59,20999,3.505095958709717,,
,59,21049,3.6266727447509766,,
,59,21059,,3.5355002880096436,
0.0005471566423907612,,21060,,,
,60,21099,3.4605629444122314,,
,60,21149,3.486697196960449,,
,60,21199,3.5504300594329834,,
,60,21249,3.538238048553467,,
,60,21299,3.646118640899658,,
,60,21349,3.462144374847412,,
,60,21399,3.6109349727630615,,
0.0005416850759668536,,21411,,,
,61,21449,3.493525743484497,,
,61,21499,3.407991886138916,,
,61,21549,3.6098663806915283,,
,61,21599,3.5002899169921875,,
,61,21649,3.543351650238037,,
,61,21699,3.573167324066162,,
,61,21749,3.480377197265625,,
0.000536268225207185,,21762,,,
,62,21799,3.4808509349823,,
,62,21849,3.409299373626709,,
,62,21899,3.455989360809326,,
,62,21949,3.5255038738250732,,
,62,21999,3.534745454788208,,
,62,22049,3.5613203048706055,,
,62,22099,3.6269803047180176,,
0.0005309055429551132,,22113,,,
,63,22149,3.5163254737854004,,
,63,22199,3.410090923309326,,
,63,22249,3.381704807281494,,
,63,22299,3.5291528701782227,,
,63,22349,3.5275206565856934,,
,63,22399,3.6341137886047363,,
,63,22449,3.5218043327331543,,
0.000525596487525562,,22464,,,
,64,22499,3.483429431915283,,
,64,22549,3.459171772003174,,
,64,22599,3.547790050506592,,
,64,22649,3.440941333770752,,
,64,22699,3.600522994995117,,
,64,22749,3.5577282905578613,,
,64,22799,3.5197031497955322,,
0.0005203405226503064,,22815,,,
,65,22849,3.5057783126831055,,
,65,22899,3.5442821979522705,,
,65,22949,3.515516757965088,,
,65,22999,3.4548423290252686,,
,65,23049,3.5510997772216797,,
,65,23099,3.5788557529449463,,
,65,23149,3.51990008354187,,
0.0005151371174238034,,23166,,,
,66,23199,3.4931046962738037,,
,66,23249,3.478184461593628,,
,66,23299,3.4280505180358887,,
,66,23349,3.520275592803955,,
,66,23399,3.4965200424194336,,
,66,23449,3.4557576179504395,,
,66,23499,3.4761874675750732,,
0.0005099857462495653,,23517,,,
,67,23549,3.457003355026245,,
,67,23599,3.49772572517395,,
,67,23649,3.498786211013794,,
,67,23699,3.50771427154541,,
,67,23749,3.513157844543457,,
,67,23799,3.5196471214294434,,
,67,23849,3.5313656330108643,,
0.0005048858887870696,,23868,,,
,68,23899,3.5167226791381836,,
,68,23949,3.5775046348571777,,
,68,23999,3.5957188606262207,,
,68,24049,3.5108799934387207,,
,68,24099,3.544912576675415,,
,68,24149,3.536221981048584,,
,68,24199,3.5471689701080322,,
0.0004998370298991989,,24219,,,
,69,24249,3.55184268951416,,
,69,24299,3.569911003112793,,
,69,24349,3.5826773643493652,,
,69,24399,3.5946085453033447,,
,69,24449,3.540308952331543,,
,69,24499,3.565694570541382,,
,69,24549,3.569849967956543,,
0.000494838659600207,,24570,,,
,70,24599,3.483255624771118,,
,70,24649,3.471639394760132,,
,70,24699,3.4841511249542236,,
,70,24749,3.5287399291992188,,
,70,24799,3.4917752742767334,,
,70,24849,3.4601640701293945,,
,70,24899,3.516979455947876,,
0.0004898902730042048,,24921,,,
,71,24949,3.512911319732666,,
,71,24999,3.525587320327759,,
,71,25049,3.4719929695129395,,
,71,25099,3.5777111053466797,,
,71,25149,3.5344510078430176,,
,71,25199,3.462287664413452,,
,71,25249,3.493807315826416,,
0.0004849913702741628,,25272,,,
,72,25299,3.4808926582336426,,
,72,25349,3.387242555618286,,
,72,25399,3.525944232940674,,
,72,25449,3.525801658630371,,
,72,25499,3.472081184387207,,
,72,25549,3.3835577964782715,,
,72,25599,3.536578893661499,,
0.00048014145657142114,,25623,,,
,73,25649,3.586437225341797,,
,73,25699,3.39774227142334,,
,73,25749,3.5668017864227295,,
,73,25799,3.6412665843963623,,
,73,25849,3.4739990234375,,
,73,25899,3.529756546020508,,
,73,25949,3.5090489387512207,,
0.00047534004200570695,,25974,,,
,74,25999,3.54824161529541,,
,74,26049,3.5772690773010254,,
,74,26099,3.440321922302246,,
,74,26149,3.5745489597320557,,
,74,26199,3.5616374015808105,,
,74,26249,3.4881367683410645,,
,74,26299,3.546234607696533,,
,74,26324,,3.530954599380493,
0.0004705866415856499,,26325,,,
,75,26349,3.526101589202881,,
,75,26399,3.5071520805358887,,
,75,26449,3.4659109115600586,,
,75,26499,3.521761417388916,,
,75,26549,3.574606418609619,,
,75,26599,3.476451873779297,,
,75,26649,3.4785733222961426,,
0.0004658807751697934,,26676,,,
,76,26699,3.5083422660827637,,
,76,26749,3.4683468341827393,,
,76,26799,3.462118625640869,,
,76,26849,3.3650107383728027,,
,76,26899,3.453754425048828,,
,76,26949,3.463801383972168,,
,76,26999,3.456939935684204,,
0.00046122196741809544,,27027,,,
,77,27049,3.4789135456085205,,
,77,27099,3.492077112197876,,
,77,27149,3.533085823059082,,
,77,27199,3.511185646057129,,
,77,27249,3.3761982917785645,,
,77,27299,3.430098056793213,,
,77,27349,3.498883008956909,,
0.0004566097477439145,,27378,,,
,78,27399,3.4955244064331055,,
,78,27449,3.3795063495635986,,
,78,27499,3.504631519317627,,
,78,27549,3.576620101928711,,
,78,27599,3.522897720336914,,
,78,27649,3.5386111736297607,,
,78,27699,3.53755521774292,,
0.00045204365026647533,,27729,,,
,79,27749,3.5195274353027344,,
,79,27799,3.457340717315674,,
,79,27849,3.6071033477783203,,
,79,27899,3.4263899326324463,,
,79,27949,3.4532599449157715,,
,79,27999,3.5176734924316406,,
,79,28049,3.533860921859741,,
0.0004475232137638106,,28080,,,
,80,28099,3.4928832054138184,,
,80,28149,3.4970176219940186,,
,80,28199,3.5449275970458984,,
,80,28249,3.50420880317688,,
,80,28299,3.4576687812805176,,
,80,28349,3.497523784637451,,
,80,28399,3.538710594177246,,
0.0004430479816261725,,28431,,,
,81,28449,3.51867413520813,,
,81,28499,3.4637598991394043,,
,81,28549,3.5405659675598145,,
,81,28599,3.504091501235962,,
,81,28649,3.508052349090576,,
,81,28699,3.4776251316070557,,
,81,28749,3.526437997817993,,
0.00043861750180991077,,28782,,,
,82,28799,3.553572416305542,,
,82,28849,3.4608352184295654,,
,82,28899,3.517730236053467,,
,82,28949,3.48124098777771,,
,82,28999,3.4139394760131836,,
,82,29049,3.4824275970458984,,
,82,29099,3.4153707027435303,,
0.00043423132679181164,,29133,,,
,83,29149,3.5285916328430176,,
,83,29199,3.5237536430358887,,
,83,29249,3.4699478149414062,,
,83,29299,3.3969621658325195,,
,83,29349,3.496941089630127,,
,83,29399,3.4360849857330322,,
,83,29449,3.4871840476989746,,
0.0004298890135238935,,29484,,,
,84,29499,3.4915385246276855,,
,84,29549,3.5163073539733887,,
,84,29599,3.4999160766601562,,
,84,29649,3.5188329219818115,,
,84,29699,3.478720188140869,,
,84,29749,3.3706889152526855,,
,84,29799,3.6234798431396484,,
0.0004255901233886546,,29835,,,
,85,29849,3.4856224060058594,,
,85,29899,3.5095465183258057,,
,85,29949,3.5286855697631836,,
,85,29999,3.568528652191162,,
,85,30049,3.488633394241333,,
,85,30099,3.4116358757019043,,
,85,30149,3.445175886154175,,
0.00042133422215476804,,30186,,,
,86,30199,3.482396364212036,,
,86,30249,3.414689064025879,,
,86,30299,3.60374116897583,,
,86,30349,3.630096912384033,,
,86,30399,3.537060260772705,,
,86,30449,3.472787857055664,,
,86,30499,3.5148892402648926,,
0.00041712087993322035,,30537,,,
,87,30549,3.6394314765930176,,
,87,30599,3.482363700866699,,
,87,30649,3.4954333305358887,,
,87,30699,3.521404981613159,,
,87,30749,3.535932779312134,,
,87,30799,3.4558584690093994,,
,87,30849,3.455382823944092,,
0.0004129496711338881,,30888,,,
,88,30899,3.605970621109009,,
,88,30949,3.4899001121520996,,
,88,30999,3.4506027698516846,,
,88,31049,3.491135835647583,,
,88,31099,3.3330507278442383,,
,88,31149,3.482731819152832,,
,88,31199,3.4452977180480957,,
0.0004088201744225492,,31239,,,
,89,31249,3.507927179336548,,
,89,31299,3.5218100547790527,,
,89,31349,3.352416753768921,,
,89,31399,3.4370973110198975,,
,89,31449,3.545772075653076,,
,89,31499,3.483184814453125,,
,89,31549,3.537245273590088,,
,89,31589,,3.502765655517578,
0.0004047319726783237,,31590,,,
,90,31599,3.4579434394836426,,
,90,31649,3.5413763523101807,,
,90,31699,3.4730169773101807,,
,90,31749,3.448920965194702,,
,90,31799,3.456993341445923,,
,90,31849,3.4129977226257324,,
,90,31899,3.4837722778320312,,
0.00040068465295154044,,31941,,,
,91,31949,3.4551610946655273,,
